Buchungsnummer	Kontonummer	Kontobezeichnung	Belegdatum	Belegnummer	Buchungstext	Kostentr‰ger	Kostenstelle	Steuerschl¸ssel	Gegenkonto	Sollbetrag EUR	Habenbetrag EUR	USt-Konto	USt-%	SPLIT1
996	03806	Umsatzsteuer 19 %	08.06.18	901	Etengo (Deutschland) AG RNR 2201803603 Kto. 70669 12 End-to-End-Ref.: 1806081109		Commerzbank		01700		1.824,00		0,00	
1.419	03806	Umsatzsteuer 19 %	22.06.18	1266	LM IT Services AG DEUTDE3B265 DE82265700900058010000 ReNr WWDE-0105186 Anne Rich		KVR		01700		18,81		0,00	
2.474	03806	Umsatzsteuer 19 %	22.06.18	1266	<Storno> LM IT Services AG DEUTDE3B265 DE82265700900058010000 ReNr WWDE-0105186 		KVR		01700		-18,81		0,00	
979	03806	Umsatzsteuer 19 %	13.07.18	889	Etengo (Deutschland) AG RNR 2201804808 Kto. 70669 12 End-to-End-Ref.: 1807131112		Commerzbank		01700	1.550,40			0,00	
988	03806	Umsatzsteuer 19 %	13.07.18	889	<Storno> Etengo (Deutschland) AG RNR 2201804808 Kto. 70669 12 End-to-End-Ref.: 1		Commerzbank		01700	-1.550,40			0,00	
989	03806	Umsatzsteuer 19 %	13.07.18	896	Etengo (Deutschland) AG RNR 2201804808 Kto. 70669 12 End-to-End-Ref.: 1807131112		Commerzbank		01700		1.550,40		0,00	
2.291	03806	Umsatzsteuer 19 %	13.08.18	898	"Etengo (Deutschland) AG RNR 2201805650 Kto. 70669 12 End-to-End-Ref.: 180810102		Commerzbank		01700		820,80		0,00	
982	03806	Umsatzsteuer 19 %	12.10.18	892	"Hays AG /GSV/1660075830/60C20252201/2018 End-to-End-Ref.: 0007275025 Kundenrefe		MRU-Bremen		01700	898,32			0,00	
986	03806	Umsatzsteuer 19 %	12.10.18	892	<Storno> "Hays AG /GSV/1660075830/60C20252201/2018 End-to-End-Ref.: 0007275025 K		MRU-Bremen		01700	-898,32			0,00	
987	03806	Umsatzsteuer 19 %	12.10.18	895	"Hays AG /GSV/1660075830/60C20252201/2018 End-to-End-Ref.: 0007275025 Kundenrefe		MRU-Bremen		01700		898,32		0,00	
16	03806	Umsatzsteuer 19 %	22.11.18	16	OLB Kdnr. Re. PIMT-181001	Telefonica			01700		988,00		0,00	
995	03806	Umsatzsteuer 19 %	22.11.18	900	iPAXX AG Kdnr. Re. PIMT-181001 vom 01.10.1 8. End-to-End-Ref.: NOTPROVIDED Kunde		Telefonica		01700		988,00		0,00	
1.673	03806	Umsatzsteuer 19 %	22.11.18	900	<Storno> iPAXX AG Kdnr. Re. PIMT-181001 vom 01.10.1 8. End-to-End-Ref.: NOTPROVI		Telefonica		01700		-988,00		0,00	
997	03806	Umsatzsteuer 19 %	21.12.18	902	Hays AG /GSV/1660106446/60C20252201/2018 End-to-End-Ref.: 0007299532 Kundenrefer		MRU-Bremen		01700		1.824,00		0,00	
1.522	03806	Umsatzsteuer 19 %	21.12.18	1365	OLB /GSV/1660106446/60C202	Hays	MRU-Bremen		01700		1.824,00		0,00	
1.674	03806	Umsatzsteuer 19 %	21.12.18	902	<Storno> Hays AG /GSV/1660106446/60C20252201/2018 End-to-End-Ref.: 0007299532 Ku		MRU-Bremen		01700		-1.824,00		0,00	
1.367	03820	Umsatzsteuervorauszahlungen	16.01.18	1217	StOk Bay f Finanzamt STEUERNR 146/162/80393 UMS.ST NOV.17 2.377,66EUR End-to-End				01700	2.377,66			0,00	
1.364	03820	Umsatzsteuervorauszahlungen	15.02.18	1214	StOk Bay f Finanzamt STEUERNR 146/162/80393 UMS.ST DEZ.17 1.989,68EUR End-to-End				01700	1.989,68			0,00	
1.369	03820	Umsatzsteuervorauszahlungen	15.03.18	1219	StOk Bay f Finanzamt STEUERNR 146/162/80393 UMS.ST JAN.18 1.010,23EUR End-to-End				01700	1.010,23			0,00	
1.363	03820	Umsatzsteuervorauszahlungen	16.04.18	1213		StOk Bay f Finanzamt STEUERNR 146/162/80393 UMS.ST FEB.18 1.591,63EUR End-to-En				01700	1.591,63			0,00	
1.370	03820	Umsatzsteuervorauszahlungen	20.04.18	1220	StOk Bay f Finanzamt STEUERNR 146/162/80393 UMS.ST VZ2018 1.035,00EUR End-to-End				01700	1.035,00			0,00	
1.368	03820	Umsatzsteuervorauszahlungen	16.07.18	1218	StOk Bay f Finanzamt STEUERNR 146/162/80393 UMS.ST MAI 18 5.100,74EUR End-to-End				01700	5.100,74			0,00	
1.372	03820	Umsatzsteuervorauszahlungen	17.08.18	1222	"StOk Bay f Finanzamt STEUERNR 146/162/80393 UMS.ST JUN.18 2.170,56EUR End-to-En				01700	2.170,56			0,00	
1.366	03820	Umsatzsteuervorauszahlungen	14.09.18	1216	"StOk Bay f Finanzamt STEUERNR 146/162/80393 UMS.ST JUL.18 1.844,90EUR End-to-En				01700	1.844,90			0,00	
1.371	03820	Umsatzsteuervorauszahlungen	16.10.18	1221	"StOk Bay f Finanzamt STEUERNR 146/162/80393 UMS.ST AUG.18 976,60EUR End-to-End-				01700	976,60			0,00	
378	03820	Umsatzsteuervorauszahlungen	22.11.18	347	StOk Bay f Finanzamt STEUERNR 146/162/80393 UMS.ST DEZ.18 1.135,56EUR End-to-End				01700	1.135,56			0,00	
379	03820	Umsatzsteuervorauszahlungen	22.11.18	347	<Storno> StOk Bay f Finanzamt STEUERNR 146/162/80393 UMS.ST DEZ.18 1.135,56EUR E				01700	-1.135,56			0,00	
1.365	03820	Umsatzsteuervorauszahlungen	14.12.18	1215	StOk Bay f Finanzamt STEUERNR 146/162/80393 UMS.ST OKT.18 1.068,94EUR End-to-End				01700	1.068,94			0,00	
1.670	03820	Umsatzsteuervorauszahlungen	14.12.18	1392	OLB STEUERNR 146/162/80393				01700		1.068,94		0,00	
1.671	03820	Umsatzsteuervorauszahlungen	14.12.18	1392	<Storno> OLB STEUERNR 146/162/80393				01700		-1.068,94		0,00	
1.709	03820	Umsatzsteuervorauszahlungen	14.12.18	1215	<Storno> StOk Bay f Finanzamt STEUERNR 146/162/80393 UMS.ST OKT.18 1.068,94EUR E				01700	-1.068,94			0,00	
1.712	03820	Umsatzsteuervorauszahlungen	14.12.18	1397	OLB STEUERNR 146/162/80393				01700	1.068,94			0,00	
8	03830	Umsatzsteuer-Vorauszahlungen 1/11	14.12.18	8	OLB STEUERNR 146/162/80393				01700	1.068,94			0,00	
1.672	03830	Umsatzsteuer-Vorauszahlungen 1/11	14.12.18	1392	OLB STEUERNR 146/162/80393				01700		1.068,94		0,00	
1.710	03830	Umsatzsteuer-Vorauszahlungen 1/11	14.12.18	1396	OLB STEUERNR 146/162/80393				01700		1.068,94		0,00	
1.711	03830	Umsatzsteuer-Vorauszahlungen 1/11	14.12.18	1392	<Storno> OLB STEUERNR 146/162/80393				01700		-1.068,94		0,00	
1.783	03830	Umsatzsteuer-Vorauszahlungen 1/11	14.12.18	1396	<Storno> OLB STEUERNR 146/162/80393				01700		-1.068,94		0,00	
1.784	03830	Umsatzsteuer-Vorauszahlungen 1/11	14.12.18	1396	OLB STEUERNR 146/162/80393				01700		1.068,94		0,00	
1.625	03837	Umsatzsteuer nach ß 13b UStG 19 %	12.11.18	1321	Umbuchung zu BelegNr: 1321, WJahr: 2018				01407		3,91		0,00	
1.627	03837	Umsatzsteuer nach ß 13b UStG 19 %	12.11.18	1321	<Storno> Umbuchung zu BelegNr: 1321, WJahr: 2018				01407		-3,91		0,00	
994	04400	Erlˆse 19 % USt	04.01.18	899	STHREE GMBH AR692017KVR End-to-End-Ref.: NOTPROVIDED Kundenreferenz: NSCT1801040		KVR		01700		4.468,50	03806	19,00	
998	04400	Erlˆse 19 % USt	06.02.18	903	Goetzfried AG Re 9-12-2017 End-to-End-Ref.: E2EC180206000002 Kundenreferenz: 180		LOGDB		01700		7.040,00	03806	19,00	
980	04400	Erlˆse 19 % USt	07.05.18	890	Goetzfried AG Re 10-02.2018 End-to-End-Ref.: E2EC180507000027 Kundenreferenz: 18		LOGDB		01700	15.840,00		03806	19,00	
981	04400	Erlˆse 19 % USt	07.05.18	891	"Etengo (Deutschland) AG RNR 2201805650 Kto. 70669 12 End-to-End-Ref.: 180810102		Commerzbank		01700	4.320,00		03806	19,00	
984	04400	Erlˆse 19 % USt	07.05.18	890	<Storno> Goetzfried AG Re 10-02.2018 End-to-End-Ref.: E2EC180507000027 Kundenref		LOGDB		01700	-15.840,00		03806	19,00	
985	04400	Erlˆse 19 % USt	07.05.18	894	Goetzfried AG Re 10-02.2018 End-to-End-Ref.: E2EC180507000027 Kundenreferenz: 18		LOGDB		01700		15.840,00	03806	19,00	
992	04400	Erlˆse 19 % USt	07.05.18	891	<Storno> "Etengo (Deutschland) AG RNR 2201805650 Kto. 70669 12 End-to-End-Ref.: 		Commerzbank		01700	-4.320,00		03806	19,00	
993	04400	Erlˆse 19 % USt	07.05.18	898	"Etengo (Deutschland) AG RNR 2201805650 Kto. 70669 12 End-to-End-Ref.: 180810102		Commerzbank		01700		4.320,00	03806	19,00	
2.290	04400	Erlˆse 19 % USt	07.05.18	898	<Storno> "Etengo (Deutschland) AG RNR 2201805650 Kto. 70669 12 End-to-End-Ref.: 		Commerzbank		01700		-4.320,00	03806	19,00	
983	04400	Erlˆse 19 % USt	16.05.18	893	Etengo (Deutschland) AG RNR 2201802989 Kto. 70669 12 End-to-End-Ref.: 1805161123		Commerzbank		01700	6.720,00		03806	19,00	
990	04400	Erlˆse 19 % USt	16.05.18	893	<Storno> Etengo (Deutschland) AG RNR 2201802989 Kto. 70669 12 End-to-End-Ref.: 1		Commerzbank		01700	-6.720,00		03806	19,00	
991	04400	Erlˆse 19 % USt	16.05.18	897	Etengo (Deutschland) AG RNR 2201802989 Kto. 70669 12 End-to-End-Ref.: 1805161123		Commerzbank		01700		6.720,00	03806	19,00	
996	04400	Erlˆse 19 % USt	08.06.18	901	Etengo (Deutschland) AG RNR 2201803603 Kto. 70669 12 End-to-End-Ref.: 1806081109		Commerzbank		01700		9.600,00	03806	19,00	
1.419	04400	Erlˆse 19 % USt	22.06.18	1266	LM IT Services AG DEUTDE3B265 DE82265700900058010000 ReNr WWDE-0105186 Anne Rich		KVR		01700		99,00	03806	19,00	
2.474	04400	Erlˆse 19 % USt	22.06.18	1266	<Storno> LM IT Services AG DEUTDE3B265 DE82265700900058010000 ReNr WWDE-0105186 		KVR		01700		-99,00	03806	19,00	
979	04400	Erlˆse 19 % USt	13.07.18	889	Etengo (Deutschland) AG RNR 2201804808 Kto. 70669 12 End-to-End-Ref.: 1807131112		Commerzbank		01700	8.160,00		03806	19,00	
988	04400	Erlˆse 19 % USt	13.07.18	889	<Storno> Etengo (Deutschland) AG RNR 2201804808 Kto. 70669 12 End-to-End-Ref.: 1		Commerzbank		01700	-8.160,00		03806	19,00	
989	04400	Erlˆse 19 % USt	13.07.18	896	Etengo (Deutschland) AG RNR 2201804808 Kto. 70669 12 End-to-End-Ref.: 1807131112		Commerzbank		01700		8.160,00	03806	19,00	
2.291	04400	Erlˆse 19 % USt	13.08.18	898	"Etengo (Deutschland) AG RNR 2201805650 Kto. 70669 12 End-to-End-Ref.: 180810102		Commerzbank		01700		4.320,00	03806	19,00	
982	04400	Erlˆse 19 % USt	12.10.18	892	"Hays AG /GSV/1660075830/60C20252201/2018 End-to-End-Ref.: 0007275025 Kundenrefe		MRU-Bremen		01700	4.728,00		03806	19,00	
986	04400	Erlˆse 19 % USt	12.10.18	892	<Storno> "Hays AG /GSV/1660075830/60C20252201/2018 End-to-End-Ref.: 0007275025 K		MRU-Bremen		01700	-4.728,00		03806	19,00	
987	04400	Erlˆse 19 % USt	12.10.18	895	"Hays AG /GSV/1660075830/60C20252201/2018 End-to-End-Ref.: 0007275025 Kundenrefe		MRU-Bremen		01700		4.728,00	03806	19,00	
16	04400	Erlˆse 19 % USt	22.11.18	16	OLB Kdnr. Re. PIMT-181001	Telefonica			01700		5.200,00	03806	19,00	
995	04400	Erlˆse 19 % USt	22.11.18	900	iPAXX AG Kdnr. Re. PIMT-181001 vom 01.10.1 8. End-to-End-Ref.: NOTPROVIDED Kunde		Telefonica		01700		5.200,00	03806	19,00	
1.673	04400	Erlˆse 19 % USt	22.11.18	900	<Storno> iPAXX AG Kdnr. Re. PIMT-181001 vom 01.10.1 8. End-to-End-Ref.: NOTPROVI		Telefonica		01700		-5.200,00	03806	19,00	
997	04400	Erlˆse 19 % USt	21.12.18	902	Hays AG /GSV/1660106446/60C20252201/2018 End-to-End-Ref.: 0007299532 Kundenrefer		MRU-Bremen		01700		9.600,00	03806	19,00	
1.522	04400	Erlˆse 19 % USt	21.12.18	1365	OLB /GSV/1660106446/60C202	Hays	MRU-Bremen		01700		9.600,00	03806	19,00	
1.674	04400	Erlˆse 19 % USt	21.12.18	902	<Storno> Hays AG /GSV/1660106446/60C20252201/2018 End-to-End-Ref.: 0007299532 Ku		MRU-Bremen		01700		-9.600,00	03806	19,00	
999	06010	Lˆhne	23.02.18	904	ROBERT HALF DEUTSCHLAND GMBH + CO. KG GEHALT 2/18 End-to-End-Ref.: NOTPROVIDED K		MAN Projekt		01700		958,63		0,00	
1.000	06010	Lˆhne	23.03.18	905	ROBERT HALF DEUTSCHLAND GMBH + CO. KG GEHALT 3/18 End-to-End-Ref.: NOTPROVIDED K		MAN Projekt		01700		105,95		0,00	
370	06170	Sonstige soziale Abgaben	26.02.18	339	TECHNIKER KRANKENKASSE PBNKDEFFXXX DE12590100277569411544 T250488046 - Beitrag J				01700	783,23			0,00	
371	06170	Sonstige soziale Abgaben	26.02.18	340	TECHNIKER KRANKENKASSE PBNKDEFFXXX DE12590100277569411544 T250488046 - Beitrag D				01700	774,30			0,00	
1.334	06170	Sonstige soziale Abgaben	26.02.18	339	<Storno> TECHNIKER KRANKENKASSE PBNKDEFFXXX DE12590100277569411544 T250488046 - 				01700	-783,23			0,00	
1.336	06170	Sonstige soziale Abgaben	26.02.18	340	<Storno> TECHNIKER KRANKENKASSE PBNKDEFFXXX DE12590100277569411544 T250488046 - 				01700	-774,30			0,00	
372	06170	Sonstige soziale Abgaben	19.03.18	341	TECHNIKER KRANKENKASSE PBNKDEFFXXX DE12590100277569411544 T250488046 - Beitrag F				01700	469,94			0,00	
1.338	06170	Sonstige soziale Abgaben	19.03.18	341	<Storno> TECHNIKER KRANKENKASSE PBNKDEFFXXX DE12590100277569411544 T250488046 - 				01700	-469,94			0,00	
373	06170	Sonstige soziale Abgaben	07.06.18	342	TECHNIKER KRANKENKASSE PBNKDEFFXXX DE12590100277569411544 T250488046 - Beitrag F				01700	2.301,97			0,00	
1.340	06170	Sonstige soziale Abgaben	07.06.18	342	<Storno> TECHNIKER KRANKENKASSE PBNKDEFFXXX DE12590100277569411544 T250488046 - 				01700	-2.301,97			0,00	
374	06170	Sonstige soziale Abgaben	24.07.18	343		TECHNIKER KRANKENKASSE PBNKDEFFXXX DE12590100277569411544 T250488046 - Beitrag 				01700	1.470,00			0,00	
1.342	06170	Sonstige soziale Abgaben	24.07.18	343	<Storno> 	TECHNIKER KRANKENKASSE PBNKDEFFXXX DE12590100277569411544 T250488046 -				01700	-1.470,00			0,00	
375	06170	Sonstige soziale Abgaben	03.08.18	344		"TECHNIKER KRANKENKASSE PBNKDEFFXXX DE12590100277569411544 T250488046 - Beitrag				01700	108,96			0,00	
1.344	06170	Sonstige soziale Abgaben	03.08.18	344	<Storno> 	"TECHNIKER KRANKENKASSE PBNKDEFFXXX DE12590100277569411544 T250488046 				01700	-108,96			0,00	
376	06170	Sonstige soziale Abgaben	31.12.18	345	TECHNIKER KRANKENKASSE PBNKDEFFXXX DE12590100277569411544 T250488046 - Beitrag -				01700	795,73			0,00	
1.346	06170	Sonstige soziale Abgaben	31.12.18	345	<Storno> TECHNIKER KRANKENKASSE PBNKDEFFXXX DE12590100277569411544 T250488046 - 				01700	-795,73			0,00	
1.537	06300	Sonstige betriebliche Aufwendungen	09.01.18	980	Rundfunk ARD, ZDF, DRadio BYLADEMMXXX DE28700500000002024100 RF44X549697255 Geb¸	GEZ			01700	176,47		01406	19,00	
491	06300	Sonstige betriebliche Aufwendungen	29.01.18	451		Kartenzahlung TIME TEXTILREINIGUN//GELTENDORF/DE 2018-01-26T17:22:57 KFN 1 VJ 2	Textilreinigung			01700	117,65		01406	19,00	
327	06300	Sonstige betriebliche Aufwendungen	12.03.18	304	Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-03-10T14:17:21 KFN 1 VJ 2		Commerzbank		01700	42,02		01406	19,00	
1.398	06300	Sonstige betriebliche Aufwendungen	12.03.18	1247	Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-03-10T14:17:21 KFN 1 VJ 2	Commerzbank	Arbeitskleidung		01700	42,02		01406	19,00	
2.424	06300	Sonstige betriebliche Aufwendungen	12.03.18	304	<Storno> Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-03-10T14:17:21 K		Commerzbank		01700	-42,02		01406	19,00	
328	06300	Sonstige betriebliche Aufwendungen	26.03.18	305	Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-03-20T08:09:44 KFN 1 VJ 2		Commerzbank		01700	45,38		01406	19,00	
1.400	06300	Sonstige betriebliche Aufwendungen	26.03.18	1245	Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-03-20T08:09:44 KFN 1 VJ 2	Commerzbank	Arbeitskleidung		01700	45,38		01406	19,00	
2.443	06300	Sonstige betriebliche Aufwendungen	26.03.18	305	<Storno> Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-03-20T08:09:44 K		Commerzbank		01700	-45,38		01406	19,00	
1.401	06300	Sonstige betriebliche Aufwendungen	03.04.18	1248	Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-03-26T16:27:02 KFN 1 VJ 2	Commerzbank	Arbeitskleidung		01700	25,21		01406	19,00	
1.391	06300	Sonstige betriebliche Aufwendungen	16.04.18	1241	Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-04-09T07:50:05 KFN 1 VJ 2	Commerzbank	Arbeitskleidung		01700	34,41		01406	19,00	
1.396	06300	Sonstige betriebliche Aufwendungen	16.04.18	1246	Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-04-13T07:55:18 KFN 1 VJ 2	Commerzbank	Arbeitskleidung		01700	33,61		01406	19,00	
300	06300	Sonstige betriebliche Aufwendungen	30.04.18	279	Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-04-23T18:46:40 KFN 1 VJ 2		Commerzbank		01700	23,28		01406	19,00	
1.390	06300	Sonstige betriebliche Aufwendungen	30.04.18	1240	Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-04-27T18:04:45 KFN 1 VJ 2		Arbeitskleidung		01700	25,21		01406	19,00	
249	06300	Sonstige betriebliche Aufwendungen	22.05.18	232	Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-05-16T18:48:37 KFN 1 VJ 2		Commerzbank		01700	8,40		01406	19,00	
250	06300	Sonstige betriebliche Aufwendungen	22.05.18	233	Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-05-16T18:46:52 KFN 1 VJ 2		Commerzbank		01700	50,42		01406	19,00	
1.393	06300	Sonstige betriebliche Aufwendungen	25.05.18	1243	Kartenzahlung 5Asec Textilreinigung//Basel/CH/2 2018-05-23T11:07:41 KFN 1 VJ 201	Commerzbank	Arbeitskleidung		01700	94,19		01406	19,00	
1.394	06300	Sonstige betriebliche Aufwendungen	18.06.18	1244	Kartenzahlung KAY TEXTILREINIGUNG INH. SE//FRANKF 2018-06-13T09:42:59 KFN 1 VJ 2	Commerzbank	Arbeitskleidung		01700	58,82		01406	19,00	
195	06300	Sonstige betriebliche Aufwendungen	09.07.18	184	Kartenzahlung TIME TEXTILREINIGUN//GELTENDORF/DE 2018-07-06T09:59:57 KFN 1 VJ 20				01700	117,65		01406	19,00	
1.107	06392	Zuwendungen, Spenden f¸r mildt‰tige Zwecke	15.01.18	978	"PLAN INTERNATIONAL 1160372 / BUCHUNG 41196751 1004-000 1692646 BIS 08.2018 End-				01700	28,00			0,00	
1.102	06392	Zuwendungen, Spenden f¸r mildt‰tige Zwecke	15.02.18	973	"PLAN INTERNATIONAL 1160372 / BUCHUNG 41196751 1004-000 1692646 BIS 08.2018 End-				01700	28,00			0,00	
1.105	06392	Zuwendungen, Spenden f¸r mildt‰tige Zwecke	15.03.18	976	"PLAN INTERNATIONAL 1160372 / BUCHUNG 41196751 1004-000 1692646 BIS 08.2018 End-				01700	28,00			0,00	
1.108	06392	Zuwendungen, Spenden f¸r mildt‰tige Zwecke	17.04.18	979	"PLAN INTERNATIONAL 1160372 / BUCHUNG 41196751 1004-000 1692646 BIS 08.2018 End-				01700	28,00			0,00	
1.106	06392	Zuwendungen, Spenden f¸r mildt‰tige Zwecke	16.05.18	977	"PLAN INTERNATIONAL 1160372 / BUCHUNG 41196751 1004-000 1692646 BIS 08.2018 End-				01700	28,00			0,00	
1.101	06392	Zuwendungen, Spenden f¸r mildt‰tige Zwecke	15.06.18	972	"PLAN INTERNATIONAL 1160372 / BUCHUNG 41196751 1004-000 1692646 BIS 08.2018 End-				01700	28,00			0,00	
1.099	06392	Zuwendungen, Spenden f¸r mildt‰tige Zwecke	16.07.18	970	"PLAN INTERNATIONAL 1160372 / BUCHUNG 41196751 1004-000 1692646 BIS 08.2018 End-				01700	28,00			0,00	
1.097	06392	Zuwendungen, Spenden f¸r mildt‰tige Zwecke	15.08.18	968	"PLAN INTERNATIONAL 1160372 / BUCHUNG 41196751 1004-000 1692646 BIS 08.2018 End-				01700	28,00			0,00	
1.098	06392	Zuwendungen, Spenden f¸r mildt‰tige Zwecke	17.09.18	969	"PLAN INTERNATIONAL 1160372 / BUCHUNG 41196751 1004-000 1692646 BIS 08.2018 End-				01700	28,00			0,00	
1.100	06392	Zuwendungen, Spenden f¸r mildt‰tige Zwecke	15.10.18	971	"PLAN INTERNATIONAL 1160372 / BUCHUNG 41196751 1004-000 1692646 BIS 08.2018 End-				01700	28,00			0,00	
1.103	06392	Zuwendungen, Spenden f¸r mildt‰tige Zwecke	15.11.18	974	"PLAN INTERNATIONAL 1160372 / BUCHUNG 41196751 1004-000 1692646 BIS 08.2018 End-				01700	28,00			0,00	
1.483	06392	Zuwendungen, Spenden f¸r mildt‰tige Zwecke	15.11.18	1326	OLB 1160372 / BUCHUNG	PLAN			01700	28,00			0,00	
2.434	06392	Zuwendungen, Spenden f¸r mildt‰tige Zwecke	15.11.18	974	<Storno> "PLAN INTERNATIONAL 1160372 / BUCHUNG 41196751 1004-000 1692646 BIS 08.				01700	-28,00			0,00	
1.104	06392	Zuwendungen, Spenden f¸r mildt‰tige Zwecke	17.12.18	975	"PLAN INTERNATIONAL 1160372 / BUCHUNG 41196751 1004-000 1692646 BIS 08.2018 End-				01700	28,00			0,00	
1.506	06392	Zuwendungen, Spenden f¸r mildt‰tige Zwecke	17.12.18	1349	OLB 1160372 / BUCHUNG	PLAN			01700	28,00			0,00	
1.717	06392	Zuwendungen, Spenden f¸r mildt‰tige Zwecke	17.12.18	975	<Storno> "PLAN INTERNATIONAL 1160372 / BUCHUNG 41196751 1004-000 1692646 BIS 08.				01700	-28,00			0,00	
1.420	06430	Sonstige Abgaben	07.02.18	1267	PAYPAL *SELBSTAUS- 35314369001 006				01750	13,00			0,00	
2.146	06430	Sonstige Abgaben	07.02.18	1267	<Storno> PAYPAL *SELBSTAUS- 35314369001 006				01750	-13,00			0,00	
2.147	06430	Sonstige Abgaben	07.02.18	1267	PAYPAL *SELBSTAUS- 35314369001 006				01710	13,00			0,00	
2.555	06430	Sonstige Abgaben	07.02.18	1267	<Storno> PAYPAL *SELBSTAUS- 35314369001 006				01710	-13,00			0,00	
2.556	06430	Sonstige Abgaben	07.02.18	1267	PAYPAL *SELBSTAUS- 35314369001 006				01710	10,92		01406	19,00	
1.423	06430	Sonstige Abgaben	03.05.18	1269	Immobilien Scout GmbH 3888.3779.3258 Immobilien Scout Gmb H ImmobilienScout24 Bo		Wohnungssuche		01700	29,95			0,00	
673	06430	Sonstige Abgaben	31.05.18	613	Immobilien Scout GmbH 3914.3582.3700 Immobilien Scout Gmb H ImmobilienScout24 PR		Wohnungssuche		01700	29,95			0,00	
672	06430	Sonstige Abgaben	03.07.18	612	Immobilien Scout GmbH 3941.2098.9006 Immobilien Scout Gmb H ImmobilienScout24 PR		Wohnungssuche		01700	29,95			0,00	
674	06430	Sonstige Abgaben	01.08.18	614	Immobilien Scout GmbH 3967.1308.9910 Immobilien Scout Gmb H ImmobilienScout24 PR		Wohnungssuche		01700	29,95			0,00	
675	06430	Sonstige Abgaben	31.08.18	615	"Immobilien Scout GmbH 3993.9852.9890 Immobilien Scout Gmb H ImmobilienScout24 P		Wohnungssuche		01700	29,95			0,00	
676	06430	Sonstige Abgaben	11.09.18	616	WWW.JOBLEADS.DE HAMBURG 000		Jobleads		01710	134,70			0,00	
2.010	06430	Sonstige Abgaben	11.09.18	616	<Storno> WWW.JOBLEADS.DE HAMBURG 000		Jobleads		01710	-134,70			0,00	
2.011	06430	Sonstige Abgaben	11.09.18	616	WWW.JOBLEADS.DE HAMBURG 000		Jobleads		01750	134,70			0,00	
2.477	06430	Sonstige Abgaben	11.09.18	616	<Storno> WWW.JOBLEADS.DE HAMBURG 000		Jobleads		01750	-134,70			0,00	
670	06430	Sonstige Abgaben	04.10.18	610	 "Immobilien Scout GmbH 4020.7707.3972 Immobilien Scout Gmb H ImmobilienScout24 		Wohnungssuche		01700	29,95			0,00	
671	06430	Sonstige Abgaben	31.10.18	611		Immobilien Scout GmbH 4046.7260.0202 Immobilien Scout Gmb H ImmobilienScout24 P		Wohnungssuche		01700	29,95			0,00	
669	06430	Sonstige Abgaben	03.12.18	609	Immobilien Scout GmbH 4073.5113.2558 Immobilien Scout Gmb H ImmobilienScout24 PR		Wohnungssuche		01700	29,95			0,00	
1.503	06430	Sonstige Abgaben	03.12.18	1346	OLB 4073.5113.2558		Wohnungssuche		01700	29,95			0,00	
1.704	06430	Sonstige Abgaben	03.12.18	609	<Storno> Immobilien Scout GmbH 4073.5113.2558 Immobilien Scout Gmb H ImmobilienS		Wohnungssuche		01700	-29,95			0,00	
677	06430	Sonstige Abgaben	11.12.18	617	WWW.JOBLEADS.DE HAMBURG 000		Jobleads		01710	134,70			0,00	
1.793	06430	Sonstige Abgaben	11.12.18	617	<Storno> WWW.JOBLEADS.DE HAMBURG 000		Jobleads		01710	-134,70			0,00	
1.794	06430	Sonstige Abgaben	11.12.18	617	WWW.JOBLEADS.DE HAMBURG 000		Jobleads		01750	134,70			0,00	
2.478	06430	Sonstige Abgaben	11.12.18	617	<Storno> WWW.JOBLEADS.DE HAMBURG 000		Jobleads		01750	-134,70			0,00	
1.373	06495	Wartungskosten f¸r Hard- und Software	21.02.18	1223		Portunity GmbH COBADEFFXXX DE14340400490643331200 Re-Nr. 225487 Anne Richter KD		VPN		01700	42,35		01406	19,00	
2.512	06495	Wartungskosten f¸r Hard- und Software	14.08.18	626	"CAMPING-CENTER FORSTINNING CAMPING-CENTER FO ELV52030238 10.08 15.41 End-to-End		Solarpanel		01700	461,34		01406	19,00	
2.545	06495	Wartungskosten f¸r Hard- und Software	14.08.18	626	<Storno> "CAMPING-CENTER FORSTINNING CAMPING-CENTER FO ELV52030238 10.08 15.41 E		Solarpanel		01700	-461,34		01406	19,00	
